step,R_CC,gap_eV,f_seam_norm,cos_phi,e_p,e_q,gx_H0,gy_H0,gz_H0,gx_H1,gy_H1,gz_H1,gx_H2,gy_H2,gz_H2,gx_H3,gy_H3,gz_H3,gx_C4,gy_C4,gz_C4,gx_C5,gy_C5,gz_C5,hx_H0,hy_H0,hz_H0,hx_H1,hy_H1,hz_H1,hx_H2,hy_H2,hz_H2,hx_H3,hy_H3,hz_H3,hx_C4,hy_C4,hz_C4,hx_C5,hy_C5,hz_C5
32,1.3249501529937495,2.641769840781194e-06,0.006739036402019718,0.27509608881730757,-77.26736501631406,-77.26736491923086,-0.028327012195139,-0.03259972209559324,0.09376888409426153,-0.020324439527952043,-0.059165226151670865,-0.0024958293208681426,0.016045035989997458,0.003190901091852355,-0.03675348421464817,0.0014128485731466356,0.07592894650421894,-0.0005534898635495417,-0.022738029474536958,0.002665813182399796,-0.037168716320366196,0.053931596634497314,0.009979287468800849,-0.016797364374813974,0.01652447371561805,-0.006922236008234162,0.014125922728602469,-0.002530361706838624,-0.023687575477354228,-4.678517683287531e-05,0.017388322501836306,-0.011254174967635366,-0.034044348039051764,0.013898444766814122,0.02907737293558192,-0.002476102689265014,-0.01738214453499687,0.024222831414160484,0.040008987485108616,-0.027898734742430875,-0.011436217896519024,-0.017567674308561765
33,1.3249539873108023,1.7554980222314498e-06,0.0067386743943818415,0.01229611541400603,-77.26736931387369,-77.26736924936036,0.04282538939109726,0.016539426309576735,-0.05488888796202496,0.012563898941355789,0.01596910792073994,0.001875544975494789,0.009510538997730716,-0.01668425744383932,-0.014487950751015582,0.01645409258701841,-0.022171574868590282,-0.0026992280000143476,-0.004302529061135818,0.028507797001536595,0.07934761871650237,-0.07705139085608526,-0.022160498919419284,-0.009147096978938896,0.0038749861529479013,-0.015657960090397216,0.04055119271736074,-0.008376874931582456,-0.037044810927144955,-0.0008213642636500929,0.018544429372722382,-0.0077237344295830734,-0.038004653528093346,0.011223384244351875,0.04651769269624616,-0.002095857873892326,-0.020654659378464224,0.019628854919045646,0.01929342583075,-0.004611265459977254,-0.005720042168165625,-0.018922742882472532
34,1.3249576835723014,3.1389337366647397e-07,0.006738323287051565,0.170518950758459,-77.26737356321371,-77.26737355167835,-0.02000691967881968,0.0250633669859973,-0.06135841940519773,0.012315013443033596,0.06611154912679423,0.001013262000729348,-0.038234797293929146,0.01967801771675866,0.07691103301288416,-0.026292233785753766,-0.08239461323348764,0.004802592751659451,0.04073788254330646,-0.04590804139934644,-0.06022107158087639,0.03148105477217533,0.017449720803275295,0.03885260322079896,0.019321194415046317,0.012508933986704385,-0.038161275643201376,0.008466488937665995,0.01852610573876029,0.001136633956039912,-0.0009098707818053775,-0.005699670505851406,0.004254945192107118,0.0045619773657861185,-0.024280849745746652,-0.0006740138343499513,0.004024841336098817,0.007843412719772846,0.03224526873970479,-0.0354646312727942,-0.008897932193639855,0.0011984415897007272
35,1.324961359409947,7.686199530240856e-07,0.006737967715191017,0.09105779075667511,-77.26737786806498,-77.26737783981874,0.00010932222222603816,0.033785717862704054,-0.08967814048661343,0.018743271465640227,0.07574736536431523,0.001943486245402165,-0.03473819703637493,0.012189619837473936,0.07214019188011705,-0.019098114160831597,-0.09550994116764192,0.00363749968892825,0.03984273907132274,-0.033469465989681056,-0.023600513846774654,-0.004859021561984589,0.007256704092840668,0.0355574765189382,-0.021753901890658955,-0.00530157720005997,0.01966879244219011,-0.004661589056420556,-0.001151896212441772,-0.000773914799321318,-0.008025493426910835,0.00960161982304042,0.013999516178909044,-0.010120762824838203,0.0024965072112710374,0.0017085368710842985,0.005836898381111233,-0.0175584574414841,-0.04251241284386564,0.038724848817720314,0.01191380381967417,0.007909482151002512
36,1.32496511420504,5.017663279070917e-06,0.006737641287688266,0.24864439818011122,-77.26738221288701,-77.26738202849138,-0.01637569257112842,-0.035296387761192496,0.09788078737643308,-0.02086682262476619,-0.07110020433429706,-0.0023763534039019374,0.02619955336529939,-0.004123295245934036,-0.05642008217795773,0.010133638404467571,0.09043924021152161,-0.002094984849136422,-0.03257995390615687,0.017905027756755752,-0.009936785342212581,0.03348927733227147,0.0021756193731478843,-0.02705258160323154,-0.02015078383391722,0.0014054680579751455,0.0014643430765494125,-0.0008151994028082754,0.013106028974241402,-0.00035511299727919443,-0.013938505662522083,0.011186277741140449,0.026482782057673737,-0.012958607873952643,-0.015554441154720017,0.0022663478241289337,0.012860900964487776,-0.02254213793523996,-0.04384084423416956,0.03500219580871633,0.012398804316602247,0.013982484273097562
37,1.3249690317671072,6.941555966932356e-07,0.006737336964258857,0.05329250330438088,-77.26738644525705,-77.26738641974731,-0.043401762925959875,-0.012863823091004853,0.045333808221498226,-0.010565671247529523,-0.007418843542804726,-0.0016752820110807615,-0.013655397797869118,0.01833422217264047,0.023058443826566008,-0.018902733747764466,0.011454721787785725,0.0031672609183479583,0.008923807816614282,-0.032751098502939155,-0.08324075737280093,0.07760175790250656,0.02324482117631483,0.013356526417463196,-0.0014232975520249713,0.016493077877681728,-0.04339841416397072,0.009031821393295392,0.03770479157320422,0.0009114853914660159,-0.01786231925168069,0.006737368058653548,0.036936743683757434,-0.010210464938833264,-0.04747568413513159,0.0019318142227056079,0.02026590433626918,-0.017890710439565027,-0.014649244917219306,0.00019835601297479855,0.004431157065157079,0.018267615783262414
38,1.3249727790376848,4.380657669250354e-06,0.006737060393949543,0.2682308874744951,-77.26739081849067,-77.26739065750455,0.020341708163150007,0.03482787805909325,-0.09767445607515908,0.020917556262212367,0.06808240804630777,0.0024260029283246914,-0.02324003648141751,0.0018563200703231447,0.05078810265528106,-0.0074640728538485634,-0.08684244725488316,0.0016274043791908999,0.029824445769946806,-0.013285474700779773,0.018739194545174864,-0.04037960086003478,-0.004638684220075802,0.02409375156716266,0.01921890669721482,-0.0031784604848565934,0.0034702824533351384,-0.0002421498989966242,-0.01662651917340152,0.0002361690526770932,0.015180556059087857,-0.011340693974811966,-0.029197413983625964,0.013402911060614753,0.020033220463042012,-0.002363069309000654,-0.014425194763797222,0.02332493485278264,0.043118635035985786,-0.033135029154126805,-0.012212481682754399,-0.015264603249371955
39,1.3249763322159098,3.990968927311656e-06,0.006736741934961168,0.08084669707129706,-77.26739508013623,-77.2673949334709,-0.012853461722740711,0.029093902973952493,-0.07388235635839141,0.015112491879920309,0.07161971316344326,0.0013733862478605419,-0.03789760299209108,0.017376376750265196,0.07721333655094159,-0.024248574057986277,-0.08969338454951037,0.004497583289639687,0.04148093793477248,-0.04241472261616676,-0.04782416604987816,0.01840620895812939,0.014018114278019453,0.03862221631984861,0.0207694281940195,0.010084190646425073,-0.03213048865967705,0.007232570175095709,0.012358443276433206,0.0010248390598215362,0.0024924480212038524,-0.0073507555570579974,-0.002640696498119044,0.006822883710238203,-0.016597935728710128,-0.001093474134612915,0.0003771190630290633,0.01176310157612892,0.03708604169665808,-0.03769444916359088,-0.01025704421321949,-0.0022462214640722733
40,1.3249798636996937,2.9648971581281106e-06,0.006736490136014932,0.2247398418996558,-77.26739936093243,-77.26739925197452,0.025212074808547424,-0.021316508838527565,0.05004203632088681,-0.009823468295203919,-0.06028052567103494,-0.0006580624920457245,0.037542543981228915,-0.02111093235039807,-0.07498890752474913,0.027300224708439708,0.07479029888830707,-0.004958703965371347,-0.039148392144377375,0.047647523844079,0.06864087262153135,-0.04108298305864544,-0.019729855872416616,-0.0380772349602347,0.017709281128543197,0.014130336033393975,-0.04208175950162352,0.00923280543700411,0.02294511239648922,0.0011867151323003977,-0.0035636709112680798,-0.004259731782799703,0.009576982899687447,0.0026849557470856045,-0.029804490775898723,-0.00033498705638335124,0.006855285179817372,0.004527121298575465,0.027738417041994978,-0.032918656581184536,-0.007538347169760463,0.003914631484024822
41,1.3249835212160235,4.311827105183852e-06,0.006736216931519928,0.16828979908964944,-77.26740364932303,-77.26740349086639,-0.042936736700786904,-0.005258311731048168,0.0250798350805322,-0.006307867353421731,0.009430470286034234,-0.0012351665703443648,-0.021185544566402953,0.02086381764447902,0.03882066041295765,-0.022945652472085742,-0.009784656830727335,0.003952158194192978,0.01760033054375376,-0.039812736556571804,-0.0876712801190902,0.07577547054899791,0.02456141718782185,0.021053793001711285,0.0033916830937320563,0.01750172118608062,-0.04732422980178608,0.00996925041725949,0.03758338795068131,0.0010629533601029806,-0.015894850932551607,0.0045589589554042576,0.03347971989001031,-0.007867258570720126,-0.04756841344354065,0.0015365809457301705,0.01877595160790424,-0.013847436146827152,-0.005089296166579604,-0.008374775615627605,0.0017717814982000854,0.016334271772521447
42,1.3249872308246533,6.998036580861822e-06,0.00673599918720186,0.046322991395435324,-77.26740799671742,-77.26740773954445,0.01028166667949204,-0.030275609940254147,0.07767870390863764,-0.015968365416596575,-0.07299651583656908,-0.0014806257879476648,0.03748635153528648,-0.016456991425880058,-0.07674818552734847,0.023356877503996565,0.09156408878316794,-0.0043603359426653415,-0.04142618813812149,0.04089652988354013,0.04316050517147044,-0.013730342164036236,-0.012731501463999408,-0.038250061822135986,0.021114621557486002,0.009166722490885126,-0.029803547121774243,0.006749016112114203,0.010122396466192174,0.0009787495708744043,0.003652366892155534,-0.00787058826391851,-0.005018953386659364,0.0075577128304414876,-0.013808805227640136,-0.0012326656455581286,-0.0008831869284104954,0.01303170060032921,0.03849548959596394,-0.038190530463785066,-0.010641426065847455,-0.0034190730128480507
43,1.3249910237203744,3.3998762689179785e-06,0.006735761303278784,0.1888144381357921,-77.26741223389085,-77.26741210894777,0.0425519136704533,0.003573586932883524,-0.020532640434547812,0.005341670835306317,-0.01302725590707005,0.0011343455973183703,0.02267252481899587,-0.02128054968327693,-0.041993195156973834,0.023673075955164435,0.014326041238510067,-0.004099885239150822,-0.019352178547639376,0.041079021765076634,0.08806546836668509,-0.07488700673227888,-0.024670844346112802,-0.022574093133329545,0.004410032515394624,0.01760530178408226,-0.04786703847851059,0.010105768631285317,0.0373093875898087,0.0010859241661622665,-0.015359956019891152,0.004059934115201669,0.03251154252283883,-0.007306566376890977,-0.04727954120193553,0.0014411361745185758,0.01833100995231174,-0.012885335952369514,-0.002979353095694748,-0.010180288702209772,0.0011902536652126337,0.015807788710684223
44,1.324994674705095,4.7773054149359955e-06,0.006735551841894657,0.18458568777696946,-77.26741654568427,-77.26741637012162,0.008383096697234471,0.035170448502802154,-0.09551791315193756,0.02015344376393924,0.07474161425536954,0.002154871819132237,-0.030938452542999928,0.008340526477718352,0.06544443489355123,-0.01484986463981125,-0.09469911381590893,0.002924557426643895,0.03685376489835002,-0.026191995308809488,-0.006844730015128225,-0.01960198817669556,0.002638519888817796,0.031838779027756045,-0.021316867477408463,-0.001964283045263082,0.01075390984914859,-0.002771930493676411,0.006137643324282849,-0.0005787033771000871,-0.011177459658248345,0.01059964127727131,0.020669049903159764,-0.011762041563675996,-0.006683195596131952,0.002036526177160658,0.009483291472863087,-0.02040450308612285,-0.044002250416087296,0.03754500772014158,0.012314697125963473,0.01112146786371826
45,1.3249982942191592,3.7788616176186453e-06,0.0067353464734211796,0.05251760129216499,-77.2674207908056,-77.26742065193507,-0.04334531381499224,-0.01288306508523776,0.04546961665128227,-0.010561331004135893,-0.007453401414514012,-0.001674697968590183,-0.013596452095704037,0.018323959335273837,0.023024756439923244,-0.018887632887860606,0.011564335460691726,0.0031810361172468216,0.008784868272082802,-0.03264469533409686,-0.08325047191016076,0.07760586153059479,0.023092867037869107,0.013249760670279817,-0.0014623782177032307,0.01647920612060294,-0.04335435962406897,0.00901678869806899,0.0376854029165575,0.0008884582265700214,-0.017827239147598872,0.006771082606857881,0.036952931389793386,-0.010211569919875041,-0.04746781481743151,0.001939781992393419,0.02024906474036925,-0.017927034967965216,-0.014676727815389423,0.0002353338467386834,0.004459158141379642,0.018249915830702235
46,1.3250020174472794,2.537714637333011e-06,0.006735171420478898,0.2020138068707965,-77.26742506488709,-77.26742497162785,0.022892026396745813,-0.02308098301684107,0.05529378528458003,-0.010983168667390825,-0.06309429124438024,-0.0007804794565952899,0.037858758247161894,-0.02055433534902798,-0.07608356331309843,0.026890536356471928,0.07845282968342862,-0.004920194665347544,-0.03988412224086546,0.046970070895474,0.06493492323274534,-0.036774030092132204,-0.018693290968644832,-0.03844447108229379,0.018457853494454945,0.013410179972091374,-0.04039841772969677,0.008887870928767194,0.020944911933366117,0.0011545826815064775,-0.0023449490102238624,-0.004920746836825529,0.007139877275740614,0.003559866937219547,-0.02734782525815055,-0.0004969697579479959,0.005610404111818568,0.00601624959507574,0.02990109831308896,-0.03417104646203217,-0.008102769405556744,0.0026998292173090466
47,1.325005616007174,1.2461083060287592e-06,0.006734991430479617,0.24239142658105717,-77.2674293310905,-77.26742928529688,0.02728166339744925,-0.019586209921335876,0.04486864567158884,-0.00870003518827231,-0.05742869276344845,-0.000484568370680144,0.03697776389142968,-0.02161888666741868,-0.07373710856930399,0.027563394150919324,0.07108431673034395,-0.005007916572283749,-0.0381783402813165,0.048096626146637775,0.07183245908607766,-0.04494444597022773,-0.020547153524783257,-0.037471511245418726,0.01689656216603652,0.01473331777447684,-0.043508575652167036,0.009497006519133322,0.02468256722632825,0.0011922861887505576,-0.004666285884155963,-0.003610366122817954,0.011788246929903545,0.0018704939338411997,-0.03198988059493535,-0.00018935142033082997,0.008037209308348281,0.003060519147219054,0.02565907225287134,-0.031634986043203916,-0.006876157430269335,0.005058321700971202
48,1.3250092140626926,5.941512403083494e-06,0.00673483520400504,0.16255251849456956,-77.267433691252,-77.26743347290555,-0.0062201232593485645,-0.034921773411220214,0.09430863579073821,-0.01983988726523392,-0.07524182558144968,-0.0020725067330772118,0.031978099760857914,-0.009412390521662262,-0.06742796901178141,0.015998270213872012,0.09524778753708733,-0.0031289940428217283,-0.03774422030272717,0.028224310504075423,0.011214962084372018,0.0158278608525646,-0.0038961085268367363,-0.032894128087444435,0.02148856812099753,0.0028376796517424197,-0.01314048755221775,0.003267432615992938,-0.004271394170568932,0.0006335717730867607,0.010380560164373165,-0.010381488407401607,-0.019018848950218326,0.01137694173190995,0.0043057071775689515,-0.0019659308688755317,-0.00852427389198418,0.019709964506599342,0.043784361241603786,-0.03798922874129751,-0.012200468757939398,-0.010292665643379939
49,1.3250129426484873,2.6572787207697957e-06,0.006734695899552177,0.2570059357139481,-77.26743793624524,-77.2674378385921,0.03202972668297932,0.030614056495764985,-0.08962292658725643,0.019487501103875926,0.05280181964501639,0.0024026797623911272,-0.011587938370514361,-0.005866235235096509,0.028074863964080432,0.0020366272657980355,-0.06824593949242434,-7.035763264716388e-05,0.0184117234082386,0.0031224352400588753,0.04680024825037392,-0.06037764009036617,-0.012426136653315593,0.012415492243056006,-0.014656697075087544,0.008865047605626009,-0.019699138871280386,0.0037556757558796505,0.027136760755049172,0.00016413678411830723,-0.018155677060665676,0.011016604348541792,0.03607488368389522,-0.013869767261183719,-0.033499057511137326,0.0025135411571537425,0.01854456882451405,-0.024189799123289335,-0.03743118671804213,0.024381896816541015,0.010670443925209726,0.018377763964157023
50,1.3250165367676454,1.8702326436880413e-06,0.0067345609176549795,0.012903481719194396,-77.267442202211,-77.26744213348125,-0.005917965711405293,0.03198607824067827,-0.0833486183066623,0.01725411756210224,0.07466187521383569,0.0016303146018296633,-0.036451700718613006,0.01480034088308245,0.07532132863759078,-0.021664178473205814,-0.09391226460994323,0.004098098601665517,0.04097401613730978,-0.03803527404979717,-0.03499246354923545,0.005805711203802133,0.010499244322148077,0.037291340014829505,-0.021503585845895512,-0.00755483359681608,0.025676565178057054,-0.005880926184325785,-0.006296005678017413,-0.0008948200649654403,-0.005550698351984185,0.00867475372763682,0.008956364251252125,-0.008721306580924515,0.009036857671543996,0.001458584963841103,0.00295961436947767,-0.015028774196431338,-0.040530162732582475,0.03869690259365566,0.011168002072084134,0.005333468404397745
51,1.3250201583410295,1.8958749251652308e-06,0.0067344407920126685,0.09038491027579712,-77.26744649032602,-77.26744642065394,0.04122220183195702,0.020639058829950305,-0.06557446265583967,0.014683001054339812,0.025871113528316125,0.0020531384204064695,0.0043310318510279,-0.014388228085387533,-0.0040107660314729066,0.013241539998563617,-0.0347490395136799,-0.0021303227075254866,0.0015935819140746599,0.022679689850097925,0.07340757140116194,-0.07507135664994058,-0.020052594609304343,-0.003745158426696975,0.006797575103675402,-0.014363837464161477,0.03634481600168249,-0.007421478803804726,-0.03557726773852571,-0.0006373882684116428,0.018923380392164013,-0.008848896452472887,-0.0386602879700112,0.012228968842285082,0.044549418606017493,-0.002279932594731582,-0.020680204817755232,0.021421669199954474,0.02453143214647735,-0.009848240716567425,-0.0071810861508128515,-0.019298639315001642
52,1.325023784636071,5.458568138550391e-06,0.006734315370098484,0.06679302018309105,-77.26745085075598,-77.2674506501574,-0.0018437175355827118,0.03326515896373401,-0.08781121749385762,0.0182820044423756,0.07550838075447376,0.0017808278483615603,-0.03522118912179931,0.01310957851041289,0.07329747199698294,-0.019918349973458455,-0.0951972719794706,0.0038077208410806362,0.04022271616274797,-0.035040271454693364,-0.02718240254879982,-0.0015214639743090785,0.00835442520554304,0.03610759935624129,-0.021680376773931642,-0.006010704380442933,0.021636993465292798,-0.0050381517755087035,-0.0027413015412359187,-0.0008137800841301335,-0.00724204392149308,0.009334785740667595,0.012474127318438555,-0.00970487082602467,0.004568851369016136,0.0016476195244390368,0.0048664271568750195,-0.016747351043287728,-0.042004623095890814,0.0387990161400813,0.011595719855282299,0.0070596628718517795
53,1.3250272322364893,4.864465815444419e-07,0.006734229771614312,0.25666761702209656,-77.26745502622715,-77.26745500835058,-0.017762553112250112,-0.03512418584793228,0.09789137738365566,-0.020855590846496852,-0.06996321713362934,-0.0023161794265426777,0.024997742941369777,-0.0033658200437776953,-0.05436299633744485,0.009115381526493604,0.08921030006275162,-0.0019293706647330738,-0.03160584778081299,0.01633855032819189,-0.013322304388222933,0.03611086727168633,0.0029043726343971413,-0.02596052656673868,-0.01979593374080524,0.0020745365455927534,-0.00031203894229803186,-0.00041048538771604193,0.014457528550677112,-0.000330042186801327,-0.014357865173850293,0.011283450185535226,0.02756804768237453,-0.013137179037050917,-0.017229850788818418,0.002327169337713375,0.01335040919842978,-0.022817610562386403,-0.0436449889449575,0.03435105414099482,0.012231946069399582,0.014391853053969395
54,1.325030846430206,1.827012265226813e-06,0.006734148315931149,0.09611639162204902,-77.26745934962302,-77.2674592824816,0.04338510598641604,0.010223027858807798,-0.03853148648041133,0.00907970011891751,0.0014295035310722681,0.001530396755887009,0.01633824108088011,-0.019345544082291166,-0.028840459028597262,0.02044776448371896,-0.004039718073725265,-0.0034987423453964606,-0.011842682165408513,0.035304053197002305,0.08535108276529355,-0.07740812950454101,-0.023571322430881357,-0.016010791666807724,-0.00023338843456821579,-0.016928152280729636,0.04499469208198803,-0.00939483896971871,-0.03784245222750965,-0.000927187257212081,0.01718804263344631,-0.006052342199221572,-0.0359302403473879,0.009424347406694511,0.047774293436296494,-0.0018146478698268798,-0.019817333660819614,0.016605287020090453,0.011322687506273965,0.002833171024962944,-0.0035566337489257548,-0.01764530411383136
55,1.3250344563656336,3.840580819220918e-06,0.006734070163996021,0.022070257038364422,-77.26746365725255,-77.26746351611388,0.005246788987227691,-0.03221630086177253,0.08413529433714706,-0.017430404739325833,-0.07483583650932735,-0.0016315164058048615,0.03621551318668123,-0.014549514308059272,-0.07503040192477203,0.02137229148649228,0.09418677755538046,-0.004059648667014221,-0.04084151923409962,0.037569122282220764,0.03366980088720778,-0.004562669686982712,-0.010154248158428511,-0.03708352822675473,0.021531524669705315,0.00729232567809901,-0.025018409555329857,0.005734462635596627,0.005682360742191583,0.0008801917661542813,0.0058366079164440254,-0.008792953680168747,-0.009572418534144589,0.008896113333477285,-0.008285828125991157,-0.0014965994790954174,-0.003257577991060856,0.01531071210282997,0.04081837364504137,-0.0387411305641594,-0.01120661671696186,-0.005611137842628011
56,1.3250381176503716,2.1808812407130064e-06,0.006734004048418301,0.2778658842232026,-77.2674679132663,-77.26746783312043,-0.03487373860563203,0.011561725298514444,-0.021510428415878455,0.0036579805140111166,0.04320529226814761,-0.00015968664692514456,-0.033368163759642216,0.022777444724856377,0.06549540993163373,-0.027613661434506998,-0.052727236049106216,0.004967538266980057,0.0327994253900219,-0.04806322414141184,-0.08242887531575707,0.059398157895747206,0.023245997898990636,0.033636042179947374,-0.012896133168654234,-0.0167090634864957,0.047747792036781145,-0.010269383507605978,-0.031073220827844417,-0.0011954101521813865,0.009131899930625575,0.0007616096453564314,-0.0206567402580361,0.0016414990915010197,0.03989216212384081,-0.0004447423601396938,-0.01258947603690963,0.003116573222690433,-0.015845307662286423,0.024981593691044246,0.004011939322451894,-0.009605591604134656
57,1.3250417127148681,2.5390827722105768e-06,0.006733937376132448,0.12273567021523507,-77.26747219491693,-77.26747210160741,-0.04026838604555005,-0.022344018937057106,0.06992261755378906,-0.015543627272575605,-0.030138042116794064,-0.002115631511237198,-0.0020103610825824847,0.013270921439576616,-0.0006988485439148873,-0.011728165440919397,0.040141868977331956,0.001856972761037634,-0.004181435285042889,-0.019960744092995534,-0.07030350332744549,0.07373197512665652,0.01903001472993976,0.0013383930677726558,0.008052114497807628,-0.013702421228835027,0.034251224077915476,-0.0069548439963809106,-0.03471269624406759,-0.0005580573921990517,0.018987699755163234,-0.009289689027968562,-0.038718027537502864,0.012606510215259381,0.043400009566213205,-0.0023476755401705685,-0.02056463473646275,0.02208100965681359,0.026724648696959008,-0.012126845735387803,-0.0077762127221530225,-0.019352112305002445
58,1.325045328828899,1.588138545145057e-06,0.006733923125278482,0.272582413124774,-77.26747646326815,-77.26747640490517,-0.02883282742187615,-0.03222709007796501,0.09315327829754819,-0.020115588136330104,-0.05795994770694509,-0.0023874403063472577,0.015152658504281769,0.0035748129867139433,-0.03519885779067379,0.0007622113645237572,0.07467621782217118,-0.0004346830209699115,-0.02211096639289245,0.0018675057486169482,-0.03904593370511662,0.055144512082308195,0.010068501227408572,-0.016086363474438217,0.01619435837633587,-0.007272123352822568,0.015032515472324981,-0.0027530001864810583,-0.024331827456301358,-2.5152355469737486e-05,0.017433794380256717,-0.011277319985044887,-0.034489999160084106,0.013898058619960296,0.029870520302382575,-0.0025166397942550933,-0.017460600588249164,0.02421276165248709,0.039608721838948924,-0.027312610601821774,-0.011202011160699625,-0.017609446001464635
59,1.3250489385530775,1.8382075373693853e-06,0.006733899633332499,0.27721191240199916,-77.26748075759573,-77.26748069004289,-0.03422996386383065,0.012372363605883369,-0.023805207876947863,0.004158740204222744,0.0447086452734726,-0.00011171499568203569,-0.0337750823243432,0.02274651996608852,0.06649482360977682,-0.027683545499331136,-0.05464888239773438,0.004996132993729557,0.03336200781728316,-0.048191757548759984,-0.08163649622072149,0.05816784366600114,0.023013111101032623,0.034062462489865664,-0.013305475991111981,-0.016559646925310423,0.04747219908103173,-0.010216732194451517,-0.030528523143826314,-0.0011906634941847294,0.008714297279495131,0.0010326519598626849,-0.019849422570670683,0.001302252578766705,0.03923941613747431,-0.0003838672415668043,-0.012192343662224658,0.002543897330256617,-0.016852843017733488,0.02569800198952965,0.004272204641542994,-0.009195402756876359
60,1.325052594231369,5.534951673342903e-06,0.006733875362159282,0.12868919241878893,-77.26748511947112,-77.2674849160655,-0.0165807773389951,0.02713833987573605,-0.06765943701433089,0.013723471741188459,0.06906131191935605,0.0010761131071591046,-0.03796353496528654,0.01875054152079815,0.07742993870160161,-0.025344385321317914,-0.08632083627731713,0.004723767058490175,0.041047903058206936,-0.04439802854479319,-0.0542625353744078,0.02511732282622048,0.015768671506218093,0.03869215352149227,-0.02002739092869421,-0.011328240329226524,0.03536599268044005,-0.007847825707284928,-0.015465121425651485,-0.0010613315889482777,-0.0007835960386448626,0.006524288157582658,-0.0007958303571677927,-0.005717969942800938,0.020579483389310094,0.0009032765701371126,-0.002346386906531883,-0.009707558308320596,-0.03484521055449452,0.036723169523956045,0.009397148516306596,0.0004331032500342058
61,1.32505615681292,5.980079653511439e-06,0.006733869548123273,0.11138243732032357,-77.26748937886576,-77.267489159102,-0.04058313253827878,-0.021727572196358402,0.0684177490563988,-0.015221448442498148,-0.028581056232640317,-0.002083416973752736,-0.002844745574532348,0.01367156418429484,0.0010212762045806317,-0.012284072961680936,0.038230074073699036,0.0019662321200950433,-0.003318383852376039,-0.02089036468547127,-0.07148379816928695,0.07425178336936811,0.01929735485647334,0.0021619577619392677,-0.007612498529318779,0.013942413062359549,-0.03499821592393626,0.007121537231480124,0.03503066377475639,0.0005709284992159169,-0.018939128805308014,0.009153106683995826,0.038720997681855884,-0.012471786481138003,-0.04382842563057071,0.002331319773805962,0.020586375988545846,-0.02186057506588701,-0.0259414860468814,0.011315500595740602,0.007562817175345925,0.019316456015939565
62,1.3250599333692181,4.940734114455836e-06,0.006733927607299593,0.06405873109969144,-77.26749370117376,-77.26749351960522,0.04174652352964231,0.019217163580596358,-0.062073770185139696,0.013921621931133554,0.02237195718060873,0.0019748770908438046,0.006128422942811712,-0.015211601999530172,-0.007759142702588845,0.014408580493578793,-0.03046069112297828,-0.0023661498615253213,-0.00026524423466689484,0.02460592208534605,0.07573170342923288,-0.07593990466250844,-0.020522749724026512,-0.005507517770784752,0.0058198200074146555,-0.014833954179820363,0.03783851790826964,-0.007755918460829125,-0.0361395146870952,-0.0006567875661240841,0.018738172622990934,-0.008526599961388825,-0.038530696013498456,0.011889434262983944,0.0453246620782279,-0.0022380484185209326,-0.020648543248090512,0.02087040935376583,0.022732373012441798,-0.008042965184470674,-0.006695002603691054,-0.019145358922567635
63,1.325063426737937,3.362853100617258e-06,0.00673394214107895,0.27627238337308685,-77.26749794117211,-77.2674978175896,0.03643858010579176,-0.009397863868491535,0.015287502088343771,-0.0023398597052342873,-0.03914250280942984,0.00033394846739920325,0.03206736726883208,-0.02285568908033725,-0.06274324092129978,0.027343308952503864,0.047490362907619835,-0.004919943351830144,-0.031020669048887672,0.047538421746556085,0.08430326512523276,-0.06248872757301149,-0.02363272889591208,-0.0322615314079063,0.011725643544838404,0.017036761780815146,-0.04833770059898601,0.01035400209182824,0.03237250035341124,0.001172077626187873,-0.010159938818244507,-1.4600089196958876e-05,0.022706334228360214,-0.0025172879591591757,-0.04150216661150519,0.0006033603049315772,0.013624769174048978,-0.004680926851389877,0.013189851547916298,-0.023027188033315937,-0.003211568582134769,0.01066607689158916
64,1.3250669465588065,2.5255309670143335e-06,0.006733981794842572,0.044993155493116437,-77.2675021948996,-77.2675021020881,0.01022994482649564,-0.030297344868166057,0.07771830025790954,-0.01597008020536328,-0.0729869848674857,-0.0013689667161962404,0.03722631068738816,-0.0165412790914453,-0.0767588461620162,0.023275865643506588,0.09162439430744374,-0.004397866969362202,-0.04124797476383302,0.04089236438727856,0.04287597911827985,-0.01351406618815365,-0.012691149867632513,-0.03806859952859401,0.021050941343397467,0.009100100506846065,-0.029746489009423116,0.006691932202568696,0.009953474454960698,0.0009635379951666856,0.0036939708157488482,-0.00788905071978574,-0.005183356316764809,0.007602658688288688,-0.013692502316601213,-0.0012598776879317874,-0.000818185358769874,0.012992198019309509,0.03861724557908053,-0.03822131769123249,-0.01046421994472866,-0.0033910605601279453
